0.023
0.033
0.043
0.053
0.063
0.073
0.083
0.093
0.103
0.113
0.123
0.133
0.143
0.153
0.163
0.173
0.183	400.001
0.193	399.932
0.203	399.862
0.213	399.747
0.223	400.556	325.165
0.233	400.255	325.634
0.243	399.539	322.099
0.253	399.678	322.099
17.833	195.998	248.143	396.550
17.843	195.998	248.200	395.566
17.853	195.286	248.372	395.749
17.863	196.258	248.501	395.361
17.873	193.746	248.846	395.475
17.883	193.746	248.803	395.315
17.893	193.746	248.860	395.292
17.903	196.746	248.674	387.493
17.913	198.275	248.516	395.201
17.923	195.998	248.315	395.498
17.933	195.998	248.559	396.550
17.943	196.724	247.914	396.550
17.953	196.508	248.860	395.224
17.963	196.667	248.028	395.384
17.973	196.724	249.263	395.544
17.983	196.519	248.487	395.155
17.993	196.712	249.119	395.932
18.003	196.326	248.645	396.138
18.013	195.998	248.918	396.550
18.023	195.817	248.645	396.550
18.033	195.998	248.702	396.550
18.043	193.746	248.688	396.550
18.053	198.275	248.415	396.275
18.063	198.275	248.587	396.253
18.073	195.500	248.057	395.864
18.083	198.275	248.745	396.207
18.093	195.094	248.157	396.161
18.103	194.745	249.033	396.115
18.113	195.083	248.387	585.230
18.123	195.998	249.062	586.076
18.133	195.998	248.717	586.821
18.143	195.998	248.961	587.499
18.153	195.998	248.789	592.406
18.163	196.202	248.947	592.440
18.173	196.032	248.587	590.800
18.183	196.462	248.516	587.330
18.193	195.998	248.458	588.484
18.203	196.508	248.343	395.521
18.213	193.746	248.458	395.452
18.223	193.746	248.358	395.292
18.233	195.952	248.487	395.498
18.243	195.998	248.286	394.927
18.253	198.275	248.731	395.589
18.263	193.746	248.272	395.658
18.273	193.746	248.717	1168.703
18.283	195.986	247.842	1166.612	395.886
18.293	194.970	248.372	1172.896	396.069
18.303	195.500	247.427	1174.863	396.550
18.313	195.998	248.071	1176.832	398.364
18.323	198.275	247.141	1185.771	396.504
18.333	198.275	247.785	1185.703	396.504
18.343	198.275	247.413	1183.308	396.390
18.353	195.998	247.999	396.275	1183.581
18.363	195.998	248.028	396.184
18.373	195.998	248.128	396.550
18.383	195.534	247.785	396.230
18.393	193.746	248.214	396.550
18.403	193.746	247.356	396.024
18.413	193.746	247.828	395.681
18.423	193.746	246.942	395.886
18.433	193.746	247.413	391.995
18.443	193.746	247.299	395.201
18.453	195.998	247.141	395.224
18.463	195.873	247.027	1176.560
18.473	196.304	246.942	1177.920
18.483	195.998	246.942	1179.010
18.493	195.998	246.942	1180.100
18.503	195.162	246.942	1182.078
18.513	195.998	246.913	1181.123
18.523	194.925	246.942	1182.829
18.533	195.998	246.828	1183.445
18.543	195.998	246.386	1182.966
18.553	195.998	246.429	587.126
18.563	194.936	246.842	587.330
18.573	195.896	246.343	586.211
18.583	193.746	246.671	585.805
18.593	193.746	246.927	585.433
18.603	193.746	246.942	580.583
18.613	193.746	249.407	590.152	396.550
18.623	198.275	249.047	580.583	396.711
18.633	197.772	585.602	252.714	396.802
18.643	197.692	587.330	249.970	396.894
18.653	197.932	587.330	252.816	397.032
18.663	195.998	580.483	396.161	252.714
18.673	198.023	587.330	397.330
18.683	197.978	587.330	397.513
18.693	197.361	589.573	397.513
18.703	195.998	589.369	397.720
18.713	195.998	586.177
18.723	195.998	586.042
18.733	198.596	580.583
18.743	197.019
18.753	196.997
18.763	197.008
18.773	196.962
18.783
18.793
18.803
18.813
18.823
18.833
18.843
18.853
18.863
18.873
18.883
18.893
18.903
18.913
18.923
18.933
18.943
18.953
18.963
18.973
18.983
18.993
19.003
19.013
19.023
19.033
19.043
19.053
19.063
19.073
19.083
19.093
19.103
19.113
19.123
19.133
19.143
19.153
19.163
19.173
19.183
19.193
19.203
19.213
19.223
19.233
19.243
19.253
19.263	169.222
19.273	169.183
19.283	169.144
19.293	169.095
19.303	169.408	394.722
19.313	169.496	394.448
19.323	168.666	393.061
19.333	169.330	395.635
19.343	169.320	396.550	260.871
19.353	168.520	396.550	258.621
19.363	168.666	395.475	260.841
19.373	168.637	391.995	261.626
19.383	167.966	391.995	261.626
19.393	168.296	391.995	261.626
19.403	168.345	387.493	261.626
19.413	167.801	387.493	262.291
19.423	167.588	387.493	261.535
19.433	168.092	391.995	261.580
19.443	167.908	396.756	261.626
19.453	167.375	396.550	261.626
19.463	167.569	395.772	261.626
19.473	167.898	395.475	261.626
19.483	167.028	391.995	261.626
19.493	167.424	391.995	261.626
19.503	167.540	391.995	261.641
19.513	166.922	391.995	1044.992
19.523	167.240	391.995	1045.656
19.533	167.530	395.018	1045.838
19.543	167.008	394.790	1045.294
19.553	167.530	394.813	1046.563
19.563	167.192	394.813	1046.865
19.573	167.279	394.745	1045.173
19.583	167.637	394.699	1047.409
19.593	167.143	394.950	1047.349
19.603	167.008	395.201	1049.044
19.613	167.095	395.064	1048.984
19.623	166.729	395.064	1049.711
19.633	167.066	395.247	1048.560
19.643	166.767	394.973	1048.499
19.653	167.201	394.882	1048.681
19.663	167.182	395.018	1047.107
19.673	166.902	394.973	1048.984
19.683	166.729	395.110	1049.105
19.693	166.835	395.452	1049.226
19.703	166.758	395.772	1049.226
19.713	166.729	396.024	1049.468
19.723	166.661	396.184	1051.471
19.733	166.729	396.550	1049.650
19.743	167.047	396.596	1049.287
19.753	396.550	166.941	1049.408
19.763	396.550	167.134	1049.893
19.773	396.550	167.018	1047.954
19.783	396.550	167.472	1049.893
19.793	396.894	168.083	1049.529
19.803	396.550	167.889	1050.682
19.813	396.550	166.729	1053.903
19.823	396.550	168.666
19.833	396.550	167.511
19.843	396.550	167.646
19.853	396.550	167.675
19.863	396.573	167.714
19.873	396.573	263.582
19.883	396.573	877.006
19.893	187.916	865.032
19.903	187.927	290.292
19.913	188.895	295.434
19.923	187.677	295.742
19.933	297.077	187.536	887.555
19.943	297.077	187.385	527.469
19.953	296.289	187.634	523.251
19.963	187.147	295.947	529.331
19.973	187.147	297.077	527.804	790.311
19.983	187.147	297.043	525.978	790.356
19.993	187.147	296.118	529.331	790.265
20.003	187.147	296.888	529.331	791.179
20.013	187.147	296.665	529.331	791.590
20.023	182.872	297.077	529.331	790.037
20.033	187.147	296.511	533.382	444.753
20.043	184.997	296.665	523.523	445.524
20.053	187.309	295.861	445.344	523.251
20.063	187.147	297.077	445.113	526.221
20.073	187.147	445.113	296.237	523.251
20.083	187.147	445.061	295.400	525.432
20.093	187.580	444.958	296.477	524.613
20.103	187.461	445.113	295.861	524.643
20.113	187.147	444.291	295.554	524.401
20.123	187.147	444.162	296.100	523.372
20.133	187.147	443.521	296.409	524.674
20.143	187.147	443.649	295.247	524.280
20.153	187.147	442.677	296.323	523.251
20.163	185.500	443.188	295.947	524.128
20.173	187.147	442.293	295.485	524.522
20.183	187.147	442.319	296.066	523.251
20.193	186.715	442.063	295.759	528.476
20.203	188.688	442.038	295.144	524.613
20.213	186.295	441.171	296.118	523.251
20.223	185.940	439.873	787.895	527.104
20.233	184.997	438.225	786.985	295.127
20.243	185.072	435.826	787.941	523.251
20.253	187.147	788.259	434.946	295.793
20.263	187.147	786.758	295.844	429.107
20.273	187.385	787.622	296.066	523.251
20.283	187.147	296.186	786.531	523.765
20.293	187.147	295.520	788.396	523.644
20.303	187.147	296.152	787.850	523.251
20.313	185.757	296.032	787.941	523.644
20.323	185.951	295.707	788.715	523.795
20.333	187.147	296.306	788.350	523.251
20.343	184.997	296.306	788.669	524.461
20.353	185.350	296.169	489.877	524.825
20.363	185.779	296.357	488.211	524.886
20.373	186.715	296.220	491.464	788.988
20.383	186.532	295.724	492.886	788.715
20.393	187.147	488.211	296.494	790.493
20.403	187.147	489.736	296.648	790.767
20.413	186.866	489.283	296.409	791.087
20.423	488.211	186.974	296.460
20.433	489.877	187.147	296.494
20.443	488.211	296.546	186.888
20.453	489.425	297.026	186.952
20.463	490.727	296.631	245.974
20.473	490.302	296.648	246.286
20.483	491.578	297.077	246.600
20.493	295.690	493.627	246.856
20.503	296.580	492.004	246.942
20.513	296.923	246.942	492.317
20.523	296.254	247.227	492.573
20.533	297.077	247.141	496.371
20.543	297.077	247.156	495.827	419.233
20.553	296.665	247.627	492.459	209.605
20.563	296.546	246.942	492.146	210.065
20.573	296.700	249.134	208.566	493.826
20.583	296.528	247.270	209.375	488.211
20.593	296.237	246.942	210.065	488.211
20.603	296.118	244.613	209.157	491.322
20.613	295.827	247.156	209.774	491.493
20.623	295.878	246.942	207.652	488.211
20.633	295.861	244.458	208.674	491.976
20.643	295.895	246.942	210.065	492.032
20.653	295.895	246.771	208.891	492.857
20.663	295.878	246.942	208.169	493.342
20.673	295.895	246.942	206.206	494.540
20.683	295.776	246.742	207.964	495.483
20.693	295.571	246.942	207.209	496.171
20.703	295.468	247.270	207.652	496.687
20.713	295.417	247.241	207.652	494.169
20.723	295.588	246.942	207.652	493.997
20.733	295.673	246.942	207.916	493.712
20.743	295.690	246.942	207.652	493.456
20.753	295.588	248.114	208.686	492.345
20.763	295.759	244.105	210.065	491.578
20.773	295.554	244.105	207.233	491.322
20.783	244.105	295.673	208.025	493.883
20.793	295.485	244.105	207.508	492.971
20.803	295.776	247.842	208.470	492.260
20.813	295.776	246.671	207.652	492.914
20.823	295.981	246.942	207.652	493.342
20.833	295.776	245.321	207.868	493.883
20.843	295.690	207.652	246.942	494.768
20.853	295.520	208.397	246.942	494.826
20.863	295.571	207.652	247.399	493.912
20.873	295.451	207.652	246.942	493.969
20.883	295.468	207.652	247.413	493.997
20.893	295.502	207.652	493.883	247.742
20.903	295.315	207.652	493.883	83.364
20.913	207.652	295.588	493.883	83.364
20.923	207.652	295.076	83.196	493.883
20.933	207.652	295.656	83.364	249.249
20.943	207.652	293.665	255.650	83.239
20.953	207.652	295.827	255.650	249.926
20.963	207.652	295.485	255.650	1027.752
20.973	207.652	296.374	255.916	1027.811
20.983	207.652	255.650	295.793	1028.762
20.993	207.652	255.650	297.506	1027.574
21.003	207.652	255.650	1027.336	513.787
21.013	255.650	208.049	1027.158	514.143
21.023	255.650	212.506	514.440	1027.336
21.033	258.068	513.935	210.758	1027.871
21.043	258.621	514.559	209.193
21.053	258.621	514.529	209.338
21.063	515.720	260.299	327.332
21.073	515.690	264.666	327.464
21.083	515.332	258.621	325.898
21.093	515.690	264.666	327.388
21.103	515.630	262.959	327.105
21.113	515.928	264.666	326.935
21.123	515.898	328.165	265.262
21.133	515.839	329.266	264.543
21.143	516.137	329.152	264.666
21.153	329.190	515.958	264.666
21.163	329.019	515.481	265.033	442.523
21.173	328.867	262.610	514.589	442.396
21.183	328.620	264.009	513.609	442.319
21.193	328.411	258.621	515.809	442.447
21.203	328.886	264.329	515.690	442.702
21.213	329.266	258.621	519.397
21.223	329.342	258.621	441.834
21.233	329.513	258.621	441.604
21.243	329.685	258.621	441.477
21.253	329.894	258.621	441.298
21.263	330.295	264.666	441.375
21.273	330.944	262.231	441.273
21.283	331.595	265.462	441.145
21.293	332.246	263.065	441.043
21.303	332.823	263.567	440.102
21.313	333.458	264.818	440.534
21.323	264.666	333.458	440.916
21.333	264.620	333.458	440.000
21.343	264.880	329.628	441.375
21.353	264.742	441.553	587.262
21.363	265.002	587.330	442.779	332.266
21.373	264.757	587.330	441.910	220.000
21.383	264.666	587.330	442.881	220.000
21.393	587.330	264.666	442.063	358.694
21.403	587.330	264.666	442.984	359.088
21.413	587.330	265.262	358.466	442.038
21.423	587.296	358.715	264.834	442.523
21.433	587.330	358.798	441.630	264.757
21.443	587.330	358.818	441.375	662.806
21.453	587.330	358.508	441.859	662.615
21.463	587.330	356.813	440.941	662.041
21.473	587.092	357.391	440.000	264.742
21.483	587.330	357.391	440.000	264.727
21.493	587.296	355.456	440.738	264.696
21.503	587.330	353.286	439.568	264.666
21.513	587.703	353.286	439.873	264.666
21.523	353.286	588.042	440.458	264.666
21.533	352.980	587.805	441.579	264.666
21.543	353.062	588.858	441.451	264.666
21.553	353.388	587.330	441.961	264.818
21.563	353.919	590.254	442.728	651.683
21.573	354.554	442.881	587.771	651.683
21.583	355.723	444.188	651.683	586.685
21.593	659.255	444.445	357.391	264.987
21.603	659.255	444.445	357.391	265.170
21.613	659.255	265.600	445.035	357.391
21.623	666.915	264.666	443.931	355.990
21.633	666.915	265.523	443.983	397.812
21.643	666.915	264.666	401.158	443.496
21.653	666.492	266.645	397.353	444.137
21.663	664.838	267.077	397.238	199.055
21.673	662.883	265.646	397.445	199.735
21.683	663.112	265.769	391.995	198.791
21.693	661.659	265.569	198.837	397.697
21.703	661.964	266.660	200.579	397.261
21.713	661.582	264.666	197.978	398.479
21.723	659.636	264.666	198.275	399.032
21.733	660.208	198.275	264.666	398.963
21.743	660.170	198.275	263.598	396.688
21.753	659.674	198.275	267.741	396.459
21.763	198.275	660.284	267.741	396.275
21.773	198.275	660.818	262.883	396.207
21.783	198.275	661.467	264.177	391.995
21.793	198.275	662.156	264.666	391.995
21.803	198.275	397.559	264.666	663.611
21.813	193.746	397.973	265.002	659.255
21.823	196.168	398.272	265.109	666.915
21.833	200.579	398.341	265.308	682.425
21.843	200.579	391.995	687.847	265.339
21.853	198.275	397.559	690.434	265.324
21.863	198.275	686.854	401.158	265.600
21.873	198.275	682.110	261.626	394.084
21.883	195.998	698.456	266.537	387.493
21.893	697.529	198.275	267.741	392.766
21.903	697.771	198.275	267.741	387.493
21.913	697.247	198.275	268.019	391.181
21.923	696.764	263.933	195.998	386.911
21.933	696.442	263.476	195.998	176.368
21.943	696.563	258.621	195.998	176.215
21.953	697.046	261.626	178.016	196.906
21.963	697.126	261.626	178.696	196.815
21.973	696.603	175.910	261.626	443.444
21.983	696.080	174.614	261.626	443.496
21.993	696.241	174.614	261.626	443.573
22.003	174.614	696.402	261.626	443.009
22.013	174.614	697.126	443.496	261.474
22.023	174.614	696.482	443.624	261.535
22.033	174.614	694.955	443.752	261.595
22.043	176.868	695.196	443.470	261.671
22.053	174.614	696.040	443.547	261.626
22.063	174.614	696.643	444.111	261.626
22.073	174.614	444.573	697.126	261.626
22.083	174.614	444.804	696.925	261.626
22.093	174.614	444.701	697.086	261.626
22.103	174.614	445.113	696.040	261.550
22.113	174.614	444.701	262.110	695.558
22.123	174.614	444.676	261.626	694.474
22.133	174.614	444.316	263.917	693.712
22.143	264.589	444.137	174.614	693.552
22.153	263.020	443.778	176.643	693.512
22.163	261.626	443.983	176.572	690.434
22.173	261.626	444.060	176.633	693.632
22.183	263.841	444.342	176.745	693.392
22.193	263.080	444.470	176.827
22.203	262.595	444.470	175.991
22.213	263.719	440.000	172.609
22.223	264.360	445.010	172.609
22.233	264.666	446.065	174.988
22.243	264.666	444.291	174.877
22.253	264.666	445.113	196.962
22.263	263.978	444.393	197.247
22.273	263.994	197.532	444.445
22.283	263.963	197.783	527.987
22.293	264.666	195.998	527.896
22.303	262.276	195.998	528.079
22.313	263.613	200.579	527.713
22.323	263.050	197.498	527.530
22.333	196.928	264.666	527.652
22.343	200.579	264.666	527.469	594.154
22.353	200.579	264.666	527.622	593.537
22.363	200.579	263.232	526.860	594.154
22.373	200.579	262.716	526.678	398.847
22.383	200.579	263.035	526.526	398.594
22.393	196.655	261.626	401.112	526.373
22.403	196.315	263.096	399.447	525.493
22.413	196.360	261.777	397.651	525.007
22.423	196.372	263.384	397.330	526.100
22.433	195.998	263.172	396.825	526.070
22.443	195.941	261.716	396.573	525.766
22.453	195.805	264.666	396.550	525.796
22.463	195.421	264.666	395.566	527.104
22.473	195.252	262.306	396.550	526.039
22.483	195.274	263.628	396.550	526.039
22.493	194.981	264.467	395.932	526.708
22.503	195.998	261.867	526.617	397.192
22.513	195.998	261.958	525.614	396.550
22.523	198.275	262.564	525.948	396.481
22.533	198.275	262.064	525.766	396.481
22.543	198.275	261.626	525.007	590.425
22.553	198.275	264.666	525.068	589.437
22.563	198.275	262.807	525.948	589.335
22.573	198.275	261.626	526.221	591.312
22.583	198.275	263.126	526.130	590.186
22.593	196.043	263.172	526.221	588.280
22.603	195.998	264.666	527.073	396.344
22.613	196.519	262.428	526.373	396.367
22.623	198.275	263.750	396.092	526.434
22.633	193.746	264.666	395.772	526.952
22.643	193.746	262.064	395.612	526.738
22.653	193.746	262.837	395.452	526.526
22.663	198.275	264.666	526.404	396.161
22.673	198.275	261.913	526.769	396.253
22.683	195.873	264.666	525.766	396.550
22.693	195.998	264.039	525.948	396.550
22.703	198.275	263.567	396.711
22.713	195.083	263.172	396.894
22.723	198.275	262.519	396.986	526.404
22.733	198.275	262.837	397.009	526.404
22.743	198.275	264.666	398.548	589.028
22.753	198.275	262.761	396.711	592.749
22.763	197.190	262.670	396.550	589.335
22.773	195.998	264.666	396.001	590.084
22.783	198.080	264.666	401.158	587.330
22.793	198.275	264.497	395.818	588.994
22.803	193.746	395.155	264.666	589.096
22.813	393.743	193.746	264.666	589.232
22.823	393.334	196.179	586.855	1169.581
22.833	393.720	195.998	586.787	1173.981
22.843	393.902	589.845	195.998	1175.134
22.853	394.676	588.212	196.202	1180.986
22.863	395.361	589.062	196.326	1177.104
22.873	396.047	594.154	196.485	1183.103
22.883	396.550	594.154	195.998	98.686
22.893	398.318	591.073	99.138	195.998
22.903	400.556	594.154	247.785	98.510
22.913	396.779	589.914	248.358	99.006
22.923	397.766	248.544	98.339	589.266
22.933	396.550	249.811	97.999	589.675
22.943	249.811	395.909	97.999	589.335
22.953	249.811	97.999	396.550	588.960
22.963	249.811	97.999	396.550	580.583
22.973	249.811	97.999	396.550	588.552
22.983	249.811	97.999	396.550	588.790
22.993	250.071	97.999	394.243	586.550
23.003	249.811	97.999	394.243	589.743
23.013	249.811	97.999	395.544	590.357
23.023	98.424	249.811	395.612	594.154
23.033	99.138	249.811	590.732	395.726
23.043	99.138	249.681	592.098	395.886
23.053	99.138	249.811	396.047	591.381
23.063	249.278	99.138	387.493	593.160
23.073	249.811	97.999	399.193	593.023
23.083	249.019	97.999	399.285	592.612
23.093	249.696	97.999	399.124	590.459
23.103	249.177	97.999	398.479	590.016
23.113	249.234	99.138	397.973	587.330
23.123	249.638	97.999	397.399	589.266
23.133	248.832	100.289	396.550	587.330
23.143	249.811	97.999	396.069	587.330
23.153	248.875	98.396	587.330	395.338
23.163	249.811	97.999	588.858	394.084
23.173	248.789	97.999	589.232	395.909
23.183	249.667	97.999	589.845	394.061
23.193	248.731	99.453	589.335	196.894
23.203	249.019	97.999	590.391	196.928
23.213	248.745	97.999	590.595	197.031
23.223	249.134	97.999	590.493	197.145
23.233	249.062	98.061	590.220	197.509
23.243	249.047	97.999	590.357	351.637
23.253	249.162	97.999	590.664	351.251
23.263	248.415	97.999	351.475	590.834
23.273	248.860	97.999	351.718	590.971
23.283	247.842	97.999	352.186	590.664
23.293	248.458	97.999	351.860	590.800
23.303	247.441	96.873	351.515	591.312
23.313	248.128	97.999	351.820	591.381
23.323	247.227	97.999	351.535	591.791
23.333	99.138	247.284	351.942	591.962
23.343	247.570	351.840	97.999	591.551
23.353	247.256	351.739	99.138	591.483
23.363	247.727	351.759	99.138	590.084
23.373	247.470	351.637	97.999
23.383	248.085	351.170	99.138
23.393	351.414	247.985	97.999
23.403	350.907	248.645	99.138
23.413	351.535	248.846	99.138
23.423	351.211	249.191	99.413
23.433	351.353	249.580	99.092
23.443	351.921	249.811	99.989
23.453	351.718	249.811	99.212
23.463	351.678	249.811	99.269
23.473	351.434	252.714
23.483	357.391	250.577
23.493	352.715	252.714
23.503	357.391	250.983
23.513	353.837	251.171
23.523	354.062
23.533	354.308
23.543	130.843
23.553	130.775
23.563	130.692	196.815
23.573	130.609	196.871
23.583	130.813	198.275
23.593	130.813	195.998
23.603	130.813	195.998
23.613	195.998	332.093	131.328
23.623	195.998	331.882	130.813
23.633	198.275	331.537	129.977
23.643	197.110	329.628	129.310
23.653	198.275	329.628	129.310
23.663	197.886	331.250	129.310
23.673	197.829	331.250	129.310
23.683	198.275	331.537	129.310
23.693	197.920	331.556	129.310
23.703	197.658	331.346	129.977
23.713	197.646	331.709	130.059
23.723	198.275	331.709	131.578
23.733	197.772	331.422	130.187
23.743	198.275	331.767	130.217
23.753	198.275	331.671	130.783
23.763	198.252	331.480	130.813
23.773	198.275	331.729	130.654
23.783	198.275	331.518	130.813
23.793	198.275	331.403	129.310
23.803	198.275	331.709	129.310
23.813	198.275	331.460	129.310
23.823	198.275	331.614	129.310
23.833	198.275	331.959	129.310
23.843	198.275	331.652	129.310
23.853	198.195	331.863	129.310
23.863	198.161	331.959	129.310
23.873	198.275	331.595	129.310
23.883	198.275	331.748	129.310
23.893	198.275	331.901	130.044
23.903	198.275	331.844	130.813
23.913	198.275	332.246	130.813
23.923	197.966	332.342	130.813
23.933	198.172	332.285	130.813
23.943	198.126	130.813	332.823
23.953	198.275	130.813	332.496
23.963	198.275	130.813	332.227	522.013
23.973	197.989	130.813	332.400	520.418
23.983	198.275	129.310	332.650	518.617
23.993	129.310	198.275	332.285	519.997
24.003	129.310	198.275	332.477	519.967
24.013	129.310	198.367	337.332	520.057
24.023	129.310	198.275	331.939	520.237
24.033	129.310	198.275	332.055	515.213
24.043	129.310	198.126	331.786	520.779
24.053	129.310	198.275	331.537	519.067
24.063	130.813	198.275	332.150	520.658
24.073	130.813	198.275	331.575	522.466
24.083	131.009	198.275	331.844	523.251
24.093	130.851	198.275	331.959	524.643
24.103	131.563	198.275	331.824	524.522
24.113	130.813	198.275	331.863	523.947
24.123	130.813	197.543	331.767	522.617
24.133	130.496	198.184	331.480	520.809
24.143	129.310	198.275	331.748	519.277
24.153	129.310	197.122	332.131	521.381
24.163	129.310	198.275	332.150	521.230
24.173	129.310	198.275	332.611	521.170
24.183	129.310	198.298	332.189	521.170
24.193	129.310	198.642	329.628	517.959
24.203	129.819	198.275	333.034	518.797
24.213	130.813	198.275	332.534	519.937
24.223	130.813	198.470	333.169	521.350
24.233	130.813	198.275	333.188	521.983
24.243	130.813	197.475	333.496	525.098
24.253	132.195	198.000	526.130	333.458
24.263	131.707	197.943	525.948	333.438
24.273	130.881	198.000	525.037	332.419
24.283	130.813	198.275	521.712	333.169
24.293	130.790	197.680	519.577	332.093
24.303	132.333	198.275	517.420	329.628
24.313	131.388	198.275	517.929	333.458
24.323	129.902	198.355	518.857	329.628
24.333	129.310	198.275	520.989
24.343	129.310	198.665	521.170
24.353	131.745	198.332	520.779
24.363	131.495	198.275	522.134
24.373	130.813	198.275	522.104
24.383	130.813	198.275	522.466
24.393	130.813	198.275	522.828
24.403	130.813	198.275	524.916
24.413	129.579	198.516	525.766
24.423	129.310	198.447	525.705
24.433	130.941	199.147	525.310
24.443	130.813	198.814	522.738
24.453	130.684	198.470	517.241
24.463	130.813	198.367	521.441
24.473	129.310	198.275	520.147
24.483	129.310	198.275	335.409
24.493	129.310	198.275	335.331
24.503	129.310	198.413	334.538
24.513	129.310	198.826	334.789
24.523	130.813	198.722	334.770
24.533	130.813	198.895	334.364
24.543	130.813	199.101	334.171
24.553	130.813	198.630
24.563	130.813	198.803
24.573	130.496	198.757
24.583	130.594	198.768
24.593	130.692
24.603	130.767
24.613	130.813
24.623	130.813
24.633	130.813
24.643	130.813
24.653	130.813
24.663	130.813
24.673	130.813
24.683	130.813
24.693	130.813
24.703	130.813
24.713	130.813
24.723	130.813
24.733	130.813
24.743
24.753
24.763
24.773
24.783
24.793
24.803
24.813
24.823
24.833
24.843
24.853
24.863
24.873
24.883
24.893
24.903
24.913
24.923
24.933
24.943
24.953
24.963
24.973
24.983
24.993
25.003
25.013
25.023
25.033
25.043
25.053
25.063
25.073
25.083
25.093
25.103
25.113
25.123
25.133
25.143
25.153
25.163
25.173
25.183
25.193
25.203
